,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,full_name
nadph_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NADPH (m)
nadph_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NADPH (c)
nadph_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NADPH (m)
nh4_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Ammonia (c)
nh4_m,0.0,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162163,Ammonia (m)
nh4_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ammonia (c)
nh4_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ammonia (e)
nh4_m,-0.22162162162162158,0.0,0.0,0.0,0.0,0.0,0.0,Ammonia (m)
no_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Nitric oxide (c)
no_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nitric oxide (c)
no_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nitric oxide (e)
nwharg_c,0.0,5.078622435144174,-7.443612028394638,-7.549018783801392,-7.443612028394638,-10.567595917595918,-7.305421605421608,N(omega)-Hydroxyarginine (c)
nwharg_c,5.078622435144174,0.0,0.0,0.0,0.0,0.0,0.0,N(omega)-Hydroxyarginine (c)
o2_c,0.0,-4.859936772980252,-4.859936772980252,-4.859936772980251,-4.859936772980252,-0.0,-0.0,Oxygen (c)
o2_m,0.0,-4.859936772980252,-4.859936772980252,-4.859936772980251,-4.859936772980252,-0.0,-0.0,Oxygen (m)
o2_c,-4.859936772980251,0.0,0.0,0.0,0.0,0.0,0.0,Oxygen (c)
o2_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxygen (e)
o2_m,-4.859936772980251,0.0,0.0,0.0,0.0,0.0,0.0,Oxygen (m)
o2s_m,0.0,-2.2963012310838398,-2.2963012310838398,-2.2963012310838398,-2.2963012310838398,1.3486513486513485,1.348651348651349,O2.- (m)
o2s_m,-2.2963012310838393,0.0,0.0,0.0,0.0,0.0,0.0,O2.- (m)
oaa_c,0.0,-1.212341829733134,-1.2123418297331343,-1.212341829733134,-1.2123418297331336,-0.0,-2.6270324270324275,Oxaloacetate (c)
oaa_m,0.0,-0.9907202081115125,-0.9907202081115123,-0.9907202081115124,-0.9907202081115125,0.2216216216216207,-2.405410805410806,Oxaloacetate (m)
oaa_c,-1.2123418297331343,0.0,0.0,0.0,0.0,0.0,0.0,Oxaloacetate (c)
oaa_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxaloacetate (e)
oaa_m,-0.9907202081115125,0.0,0.0,0.0,0.0,0.0,0.0,Oxaloacetate (m)
occoa_m,0.0,-0.9574592270244442,-0.5598079945906054,-0.9574592270244443,-1.3681547594591086,-37.43249183249183,-21.06489186489187,Octanoyl-CoA (m)
occoa_m,0.6259733216254952,0.0,0.0,0.0,0.0,0.0,0.0,Octanoyl-CoA (m)
orn_c,0.0,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-11.837864837864839,-7.378394578394581,L-Ornithine (c)
orn_m,0.0,-2.69201797027884,-2.69201797027884,-2.69201797027884,-2.69201797027884,-12.059486459486461,-7.600016200016203,L-Ornithine (m)
orn_c,-2.4703963486572187,0.0,0.0,0.0,0.0,0.0,0.0,L-Ornithine (c)
orn_m,-2.6920179702788403,0.0,0.0,0.0,0.0,0.0,0.0,L-Ornithine (m)
pa_hs_m,0.0,2.427559279733193,0.0,-0.7783783783783784,0.0,2.27027027027027,0.0,Phosphatidate (m)
pa_hs_m,-0.7783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidate (m)
palmACP_c,0.0,-0.21868566216392282,-0.1887981779286127,-0.0,-0.11327890675716767,-0.0,-0.033783783783783744,Palmitoyl-ACP (c)
palmACP_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Palmitoyl-ACP (c)
pchol_hs_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Phosphatidylcholine (c)
pchol_hs_m,0.0,-1.0,-0.0,-1.0,-0.0,0.85,-0.0,Phosphatidylcholine (m)
pchol_hs_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylcholine (c)
pchol_hs_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylcholine (e)
pchol_hs_m,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylcholine (m)
pcreat_c,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Phosphocreatine (c)
pcreat_m,0.0,-0.7783783783783784,-0.7783783783783784,-0.7783783783783784,-0.7783783783783784,-0.7783783783783784,-0.7783783783783784,Phosphocreatine (m)
pcreat_c,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphocreatine (c)
pcreat_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphocreatine (e)
pcreat_m,-0.7783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,Phosphocreatine (m)
pe_hs_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Phosphatidylethanolamine (c)
pe_hs_m,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Phosphatidylethanolamine (m)
pe_hs_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylethanolamine (c)
pe_hs_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylethanolamine (e)
pe_hs_m,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylethanolamine (m)
pep_c,0.0,-1.942071559462864,-1.9420715594628637,-1.9420715594628644,-1.942071559462864,-8.881784197001252e-16,-2.6270324270324275,Phosphoenolpyruvate (c)
pep_m,0.0,-1.769098586489891,-1.8745053418966462,-1.769098586489891,-1.8745053418966462,-0.5567567567567577,-4.222978372978374,Phosphoenolpyruvate (m)
pep_c,-1.942071559462864,0.0,0.0,0.0,0.0,0.0,0.0,Phosphoenolpyruvate (c)
pep_m,-1.769098586489891,0.0,0.0,0.0,0.0,0.0,0.0,Phosphoenolpyruvate (m)
pglyc_hs_m,0.0,-0.9680998202737334,-0.968099820273733,-0.9680998202737336,-0.565394417568331,-0.8108108108108107,-0.810810810810811,Phosphatidylglycerol (m)
pglyc_hs_m,1.0324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylglycerol (m)
pgp_hs_m,0.0,-1.5248565770304903,-1.0167484689223816,-1.0167484689223822,-0.6140430662169796,-0.8594594594594593,-0.8594594594594597,Phosphatidylglycerophosphate (m)
pgp_hs_m,0.9837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylglycerophosphate (m)
phe_L_c,0.0,4.8570008135225535,4.857000813522553,-0.0,-0.0,-0.0,-0.0,L-Phenylalanine (c)
phe_L_m,0.0,4.8570008135225535,4.857000813522553,-0.0,-0.0,-0.0,-0.0,L-Phenylalanine (m)
phe_L_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Phenylalanine (c)
phe_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Phenylalanine (e)
phe_L_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Phenylalanine (m)
pheme_c,0.0,-1.172972972972973,-1.172972972972973,-1.172972972972973,-1.172972972972973,-1.172972972972973,-1.172972972972973,Heme (c)
pheme_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Heme (m)
pheme_c,-1.172972972972973,0.0,0.0,0.0,0.0,0.0,0.0,Heme (c)
pheme_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heme (m)
pi_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Orthophosphate (c)
pi_m,0.0,-0.04864864864864864,-0.04864864864864864,-0.04864864864864864,-0.04864864864864864,-0.04864864864864864,-0.04864864864864866,Orthophosphate (m)
pi_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthophosphate (c)
pi_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthophosphate (e)
pi_m,-0.04864864864864864,0.0,0.0,0.0,0.0,0.0,0.0,Orthophosphate (m)
pmtcoa_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmitoyl-CoA (c)
pmtcoa_m,0.0,-1.6869529999964783,-1.2893017675626375,-1.686952999996478,-2.0976485324311422,9.45948105948106,-8.745956745956748,Palmitoyl-CoA (m)
pmtcoa_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmitoyl-CoA (c)
pmtcoa_m,-0.10352045134653842,0.0,0.0,0.0,0.0,0.0,0.0,Palmitoyl-CoA (m)
pmtcrn_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Palmitoylcarnitine (c)
pmtcrn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Palmitoylcarnitine (m)
pmtcrn_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Palmitoylcarnitine (c)
pmtcrn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Palmitoylcarnitine (m)
ppa_c,0.0,-0.0,-0.6713293756772016,-0.0,-0.6713293756772017,-0.0,-6.945956745956749,Propanoate (c)
ppa_m,0.0,0.22162162162162158,-0.44970775405558006,0.22162162162162158,-0.44970775405558017,0.22162162162162158,-6.724335124335127,Propanoate (m)
ppa_c,-0.6713293756772014,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate (c)
ppa_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate (e)
ppa_m,-0.44970775405557983,0.0,0.0,0.0,0.0,0.0,0.0,Propanoate (m)
ppbng_c,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,Porphobilinogen (c)
ppbng_c,3.148271293923467,0.0,0.0,0.0,0.0,0.0,0.0,Porphobilinogen (c)
ppcoa_m,0.0,0.5346686216251434,0.26099047838178235,0.5346686216251435,-0.5473562864867221,11.681102681102683,-13.470291870291875,Propanoyl-CoA (m)
ppcoa_m,1.4467717945978817,0.0,0.0,0.0,0.0,0.0,0.0,Propanoyl-CoA (m)
ppi_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Diphosphate (c)
ppi_m,0.0,-0.09729729729729727,-0.09729729729729727,-0.09729729729729727,-0.09729729729729727,-0.09729729729729727,-0.09729729729729732,Diphosphate (m)
ppi_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphosphate (c)
ppi_m,-0.09729729729729727,0.0,0.0,0.0,0.0,0.0,0.0,Diphosphate (m)
ppp9_m,0.0,-12.149841932450629,0.44324324324324316,-7.289905159470376,-12.149841932450629,-0.0,-0.0,Protoporphyrin (m)
ppp9_m,0.44324324324324316,0.0,0.0,0.0,0.0,0.0,0.0,Protoporphyrin (m)
pppg9_c,0.0,-4.859936772980252,7.733148402713621,0.0,-4.859936772980252,0.0,0.0,Protoporphyrinogen IX (c)
pppg9_c,7.733148402713619,0.0,0.0,0.0,0.0,0.0,0.0,Protoporphyrinogen IX (c)
pro_L_c,0.0,-1.3947152729761425,-1.3947152729761425,-1.3947152729761427,-1.3947152729761425,-12.032454032454034,-6.794605394605397,L-Proline (c)
pro_L_m,0.0,-1.3947152729761425,-1.3947152729761425,-1.3947152729761427,-1.3947152729761425,-12.032454032454034,-6.794605394605397,L-Proline (m)
pro_L_c,-1.3947152729761427,0.0,0.0,0.0,0.0,0.0,0.0,L-Proline (c)
pro_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Proline (e)
pro_L_m,-1.3947152729761427,0.0,0.0,0.0,0.0,0.0,0.0,L-Proline (m)
ps_hs_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Phosphatidylserine (c)
ps_hs_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylserine (m)
ps_hs_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylserine (c)
ps_hs_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylserine (e)
ps_hs_m,0.06602796341926753,0.0,0.0,0.0,0.0,0.0,0.0,Phosphatidylserine (m)
pser_L_c,0.0,-2.4339634513547557,-2.4339634513547557,-1.3636985810898872,-0.9420715594628639,-0.0,-2.6270324270324275,O-Phospho-L-serine (c)
pser_L_c,-2.4339634513547557,0.0,0.0,0.0,0.0,0.0,0.0,O-Phospho-L-serine (c)
ptrc_c,0.0,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-11.108135108135109,-7.378394578394581,Putrescine (c)
ptrc_m,0.0,4.335019856758987,0.0,-2.69201797027884,0.0,-12.059486459486461,0.0,Putrescine (m)
ptrc_c,-2.4703963486572187,0.0,0.0,0.0,0.0,0.0,0.0,Putrescine (c)
ptrc_m,-2.6920179702788403,0.0,0.0,0.0,0.0,0.0,0.0,Putrescine (m)
pyr_c,0.0,-0.9420715594628639,-0.9420715594628637,-0.9420715594628644,-0.9420715594628639,0.9999999999999991,-1.6270324270324275,Pyruvate (c)
pyr_m,0.0,-0.9907202081115125,-0.9907202081115123,-0.9907202081115124,-0.9907202081115125,0.9513513513513505,-1.675681075681076,Pyruvate (m)
pyr_c,-0.9420715594628639,0.0,0.0,0.0,0.0,0.0,0.0,Pyruvate (c)
pyr_m,-0.9907202081115125,0.0,0.0,0.0,0.0,0.0,0.0,Pyruvate (m)
q10_m,0.0,-0.8083467648685041,-0.8083467648685041,-0.808346764868504,-0.8083467648685041,1.6216216216216215,1.6216216216216217,Ubiquinone (m)
q10_m,-0.8083467648685039,0.0,0.0,0.0,0.0,0.0,0.0,Ubiquinone (m)
q10h2_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ubiquinol (m)
q10h2_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ubiquinol (m)
r5p_c,0.0,-4.231892666675275,-4.231892666675275,-4.231892666675276,-4.231892666675276,-1.0,-1.0,D-Ribose 5-phosphate (c)
r5p_c,-4.231892666675276,0.0,0.0,0.0,0.0,0.0,0.0,D-Ribose 5-phosphate (c)
ru5p_D_c,0.0,-4.231892666675275,-4.231892666675275,-4.231892666675276,-4.231892666675276,-1.0,-1.0,D-Ribulose 5-phosphate (c)
ru5p_D_c,-4.231892666675276,0.0,0.0,0.0,0.0,0.0,0.0,D-Ribulose 5-phosphate (c)
s7p_c,0.0,-5.5246497333453854,-5.5246497333453854,-5.524649733345386,-5.524649733345386,-1.0,-1.0,Sedoheptulose 7-phosphate (c)
s7p_c,-5.524649733345386,0.0,0.0,0.0,0.0,0.0,0.0,Sedoheptulose 7-phosphate (c)
saccrp_L_m,0.0,-4.132445932445933,-4.132445932445933,-4.132445932445933,-1.9357277270320747,-8.983799983799987,-2.967572967572968,"N6-(L-1,3-Dicarboxypropyl)-L-lysine (m)"
saccrp_L_m,-4.1324459324459335,0.0,0.0,0.0,0.0,0.0,0.0,"N6-(L-1,3-Dicarboxypropyl)-L-lysine (m)"
ser_L_c,0.0,-1.3636985810898845,-0.9420715594628637,-1.3636985810898872,-0.9420715594628639,-0.0,-2.6270324270324275,L-Serine (c)
ser_L_m,0.0,-1.3636985810898845,-0.9420715594628637,-1.3636985810898872,-0.9420715594628639,-0.0,-2.6270324270324275,L-Serine (m)
ser_L_c,-1.3636985810898865,0.0,0.0,0.0,0.0,0.0,0.0,L-Serine (c)
ser_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Serine (e)
ser_L_m,-1.3636985810898865,0.0,0.0,0.0,0.0,0.0,0.0,L-Serine (m)
so3_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Sulfite (c)
so3_m,0.0,-0.04864864864864865,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,Sulfite (m)
so3_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulfite (c)
so3_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulfite (e)
so3_m,-0.04864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,Sulfite (m)
so4_c,0.0,0.0,0.0,0.048648648648648596,0.048648648648648596,0.048648648648648596,0.048648648648648596,Sulfate (c)
so4_m,0.0,-0.04864864864864865,-0.048648648648648596,0.0,0.0,0.0,0.0,Sulfate (m)
so4_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulfate (c)
so4_m,-0.04864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,Sulfate (m)
succ_c,0.0,-0.4010591054069314,-0.40105910540693146,-0.40105910540693157,-0.40105910540693146,-3.31892431892432,-6.6756864756864776,Succinate (c)
succ_m,0.0,-0.44970775405558006,-0.44970775405558006,-0.44970775405558017,-0.44970775405558006,-3.3675729675729684,-6.724335124335126,Succinate (m)
succ_c,-0.40105910540693185,0.0,0.0,0.0,0.0,0.0,0.0,Succinate (c)
succ_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Succinate (e)
succ_m,-0.4497077540555805,0.0,0.0,0.0,0.0,0.0,0.0,Succinate (m)
succoa_m,0.0,-0.8663904837817881,-0.46873925134794747,-0.8663904837817882,-1.277086016216452,7.362178362178363,-14.200021600021605,Succinyl-CoA (m)
succoa_m,0.7170420648681521,0.0,0.0,0.0,0.0,0.0,0.0,Succinyl-CoA (m)
sucsal_m,0.0,-1.2737988216249094,-0.7170420648681517,-1.3981231459492331,0.0,-6.064875664875666,0.0,Succinate semialdehyde (m)
sucsal_m,-1.398123145949233,0.0,0.0,0.0,0.0,0.0,0.0,Succinate semialdehyde (m)
tcynt_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Thiocyanate (c)
tcynt_m,0.0,0.22162162162162158,0.22162162162162158,0.22162162162162158,0.22162162162162158,0.22162162162162158,0.22162162162162163,Thiocyanate (m)
tcynt_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiocyanate (c)
tcynt_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiocyanate (e)
tcynt_m,0.22162162162162158,0.0,0.0,0.0,0.0,0.0,0.0,Thiocyanate (m)
tetd7ecoa_m,0.0,-1.5045795567534699,-1.1069283243196293,-1.5045795567534697,-1.9152750891881334,-77.34066474066475,-35.043286443286455,Tetradecanoyl-CoA (m)
tetd7ecoa_m,0.07885299189647021,0.0,0.0,0.0,0.0,0.0,0.0,Tetradecanoyl-CoA (m)
thbpt_c,0.0,0.0029359594576985337,0.002935959457698978,0.0,0.0,0.0,0.0,Tetrahydrobiopterin (c)
thbpt_c,0.0029359594576985337,0.0,0.0,0.0,0.0,0.0,0.0,Tetrahydrobiopterin (c)
thf_c,0.0,0.21868566216392282,0.22655781351433524,0.21868566216392343,0.11327890675716767,-0.7297310797310798,-0.072972972972973,Tetrahydrofolate (c)
thf_m,0.0,-0.3130470000035217,-0.3130470000035217,0.0,0.5081081081081082,0.0,0.5081081081081081,Tetrahydrofolate (m)
thf_c,0.43737132432784653,0.0,0.0,0.0,0.0,0.0,0.0,Tetrahydrofolate (c)
thf_m,-0.31304700000352215,0.0,0.0,0.0,0.0,0.0,0.0,Tetrahydrofolate (m)
thp2c_c,0.0,-1.215870381087774,-1.2537055189229118,0.0,0.0,0.0,0.0,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate (c)"
thp2c_c,-1.388843354060746,0.0,0.0,0.0,0.0,0.0,0.0,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate (c)"
thr_L_c,0.0,-0.0029359594576985337,-0.6683934162195031,-0.0029359594576985337,-0.6683934162195033,-0.0,-0.0,L-Threonine (c)
thr_L_m,0.0,-0.0029359594576985337,-0.6683934162195031,-0.0029359594576985337,-0.6683934162195033,-0.0,-0.0,L-Threonine (m)
thr_L_c,-0.6683934162195033,0.0,0.0,0.0,0.0,0.0,0.0,L-Threonine (c)
thr_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Threonine (e)
thr_L_m,-0.6683934162195033,0.0,0.0,0.0,0.0,0.0,0.0,L-Threonine (m)
trp_L_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,L-Tryptophan (c)
trp_L_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,L-Tryptophan (m)
trp_L_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tryptophan (c)
trp_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tryptophan (e)
trp_L_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tryptophan (m)
tsul_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Thiosulfate (c)
tsul_m,0.0,-0.04864864864864865,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,-0.048648648648648596,Thiosulfate (m)
tsul_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiosulfate (c)
tsul_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiosulfate (e)
tsul_m,-0.04864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,Thiosulfate (m)
tyr_L_c,0.0,-0.0,-0.0,-0.0,-0.0,-20.681124281124283,-7.481097281097284,L-Tyrosine (c)
tyr_L_m,0.0,-0.0,-0.0,-0.0,-0.0,-20.681124281124283,-7.481097281097284,L-Tyrosine (m)
tyr_L_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tyrosine (c)
tyr_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tyrosine (e)
tyr_L_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Tyrosine (m)
uppg3_c,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,Uroporphyrinogen III (c)
uppg3_c,12.593085175693869,0.0,0.0,0.0,0.0,0.0,0.0,Uroporphyrinogen III (c)
urcan_c,0.0,-2.105764740547349,-2.0003579851405937,-2.10576474054735,-2.0003579851405937,-6.983798633798635,-2.3540594540594553,Urocanate (c)
urcan_c,-2.1057647405473494,0.0,0.0,0.0,0.0,0.0,0.0,Urocanate (c)
urea_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Urea (c)
urea_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Urea (m)
urea_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urea (c)
urea_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urea (e)
urea_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urea (m)
val_L_c,0.0,-0.2609904783817827,-0.9323198540589841,-0.0,-0.0,-0.0,-0.0,L-Valine (c)
val_L_m,0.0,-0.2609904783817827,-0.9323198540589841,-0.0,-0.0,-0.0,-0.0,L-Valine (m)
val_L_c,-0.9323198540589854,0.0,0.0,0.0,0.0,0.0,0.0,L-Valine (c)
val_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Valine (e)
val_L_m,-0.9323198540589854,0.0,0.0,0.0,0.0,0.0,0.0,L-Valine (m)
xu5p_D_c,0.0,-4.231892666675275,-4.231892666675275,-4.231892666675276,-4.231892666675276,-1.0,-1.0,D-Xylulose 5-phosphate (c)
xu5p_D_c,-4.231892666675276,0.0,0.0,0.0,0.0,0.0,0.0,D-Xylulose 5-phosphate (c)
